Unnamed: 0,slide,dataset,uid,final_label,dataset_uid,x,y,expert1_label,expert2_label,expert1_atypical,expert2_atypical,expert3_atypical,majority_atypical
3306,47.tif,TUPAC16,4651,Normal,TUPAC16_4651.png,4512,4641,NMF prometaphase,AMF segregation,False,True,False,False
3307,47.tif,TUPAC16,4652,Atypical,TUPAC16_4652.png,5502,4505,NMF prometaphase,AMF other,False,True,True,True
3308,47.tif,TUPAC16,4655,Normal,TUPAC16_4655.png,224,4801,NMF metaphase,AMF segregation,False,True,False,False
3309,47.tif,TUPAC16,4656,Atypical,TUPAC16_4656.png,1831,5175,NMF metaphase,AMF segregation,False,True,True,True
3310,47.tif,TUPAC16,4661,Normal,TUPAC16_4661.png,3210,4769,NMF metaphase,NMF metaphase,False,False,False,False
3311,47.tif,TUPAC16,4662,Atypical,TUPAC16_4662.png,4227,5253,NMF prometaphase,AMF segregation,False,True,True,True
3312,47.tif,TUPAC16,4663,Normal,TUPAC16_4663.png,4224,4775,NMF anaphase-telophase,AMF segregation,False,True,False,False
3313,47.tif,TUPAC16,4666,Atypical,TUPAC16_4666.png,4837,5385,NMF prometaphase,AMF segregation,False,True,True,True
3314,47.tif,TUPAC16,4667,Atypical,TUPAC16_4667.png,4755,5383,NMF prometaphase,AMF segregation,False,True,True,True
3315,47.tif,TUPAC16,4668,Atypical,TUPAC16_4668.png,4634,5012,NMF prometaphase,AMF segregation,False,True,True,True
3316,47.tif,TUPAC16,4669,Normal,TUPAC16_4669.png,4791,4808,NMF prometaphase,NMF prometaphase,False,False,False,False
3317,47.tif,TUPAC16,4674,Normal,TUPAC16_4674.png,3454,5594,NMF prometaphase,NMF prometaphase,False,False,False,False
3318,47.tif,TUPAC16,7923,Normal,TUPAC16_7923.png,438,1433,NMF anaphase-telophase,NMF prometaphase,False,False,True,False
3319,47.tif,TUPAC16,7927,Normal,TUPAC16_7927.png,3322,1819,NMF metaphase,NMF metaphase,False,False,False,False
3320,47.tif,TUPAC16,7934,Atypical,TUPAC16_7934.png,621,5278,AMF segregation,AMF segregation,True,True,True,True
3321,47.tif,TUPAC16,13177,Normal,TUPAC16_13177.png,903,2855,NMF metaphase,NMF metaphase,False,False,False,False
3322,47.tif,TUPAC16,13178,Atypical,TUPAC16_13178.png,1564,5022,NMF metaphase,AMF segregation,False,True,True,True
3323,47.tif,TUPAC16,13197,Normal,TUPAC16_13197.png,5403,5551,NMF metaphase,NMF metaphase,False,False,False,False
3324,48.tif,TUPAC16,4704,Normal,TUPAC16_4704.png,3156,5547,NMF metaphase,NMF anaphase-telophase,False,False,False,False
3325,48.tif,TUPAC16,13201,Normal,TUPAC16_13201.png,4606,2186,NMF prometaphase,NMF prometaphase,False,False,False,False
3326,49.tif,TUPAC16,4710,Atypical,TUPAC16_4710.png,2013,285,AMF multipolar,AMF other,True,True,True,True
3327,49.tif,TUPAC16,4711,Normal,TUPAC16_4711.png,2244,813,NMF metaphase,NMF metaphase,False,False,False,False
3328,49.tif,TUPAC16,4715,Normal,TUPAC16_4715.png,194,1863,NMF prometaphase,NMF prometaphase,False,False,False,False
3329,49.tif,TUPAC16,4719,Normal,TUPAC16_4719.png,2195,4771,NMF prometaphase,NMF prometaphase,False,False,False,False
3330,49.tif,TUPAC16,4720,Normal,TUPAC16_4720.png,3631,4716,NMF prometaphase,NMF prometaphase,False,False,False,False
3331,49.tif,TUPAC16,4722,Normal,TUPAC16_4722.png,5184,5196,NMF metaphase,NMF metaphase,False,False,False,False
3332,50.tif,TUPAC16,4733,Normal,TUPAC16_4733.png,65,1599,NMF prometaphase,NMF prometaphase,False,False,False,False
3333,50.tif,TUPAC16,4734,Normal,TUPAC16_4734.png,1935,933,NMF prometaphase,NMF prometaphase,False,False,False,False
3334,50.tif,TUPAC16,4746,Atypical,TUPAC16_4746.png,5254,5470,NMF prometaphase,AMF other,False,True,True,True
3335,50.tif,TUPAC16,7946,Normal,TUPAC16_7946.png,3940,1175,NMF prometaphase,NMF ring shape,False,False,True,False
3336,51.tif,TUPAC16,4753,Normal,TUPAC16_4753.png,3011,1498,NMF prometaphase,NMF metaphase,False,False,False,False
3337,51.tif,TUPAC16,4754,Atypical,TUPAC16_4754.png,2922,2062,AMF bipolar assymetric,AMF bipolar assymetric,True,True,True,True
3338,51.tif,TUPAC16,4755,Normal,TUPAC16_4755.png,5405,1839,NMF ring shape,NMF metaphase,False,False,False,False
3339,51.tif,TUPAC16,4757,Normal,TUPAC16_4757.png,3139,2536,NMF prometaphase,NMF prometaphase,False,False,False,False
3340,51.tif,TUPAC16,13251,Normal,TUPAC16_13251.png,935,4681,NMF prometaphase,AMF segregation,False,True,False,False
3341,52.tif,TUPAC16,4770,Atypical,TUPAC16_4770.png,777,43,AMF other,AMF segregation,True,True,True,True
3342,52.tif,TUPAC16,4774,Normal,TUPAC16_4774.png,2299,104,NMF prometaphase,NMF prometaphase,False,False,False,False
3343,52.tif,TUPAC16,4778,Normal,TUPAC16_4778.png,3884,594,NMF prometaphase,NMF metaphase,False,False,False,False
3344,52.tif,TUPAC16,4779,Normal,TUPAC16_4779.png,3582,613,NMF prometaphase,AMF other,False,True,False,False
3345,52.tif,TUPAC16,4784,Normal,TUPAC16_4784.png,2266,942,NMF metaphase,NMF metaphase,False,False,False,False
3346,52.tif,TUPAC16,4785,Normal,TUPAC16_4785.png,2977,1207,NMF prometaphase,NMF prometaphase,False,False,False,False
3347,52.tif,TUPAC16,4797,Atypical,TUPAC16_4797.png,2298,2063,NMF prometaphase,AMF segregation,False,True,True,True
3348,52.tif,TUPAC16,4798,Normal,TUPAC16_4798.png,1716,2256,NMF prometaphase,NMF prometaphase,False,False,False,False
3349,52.tif,TUPAC16,4802,Normal,TUPAC16_4802.png,2092,2430,NMF metaphase,NMF metaphase,False,False,False,False
3350,52.tif,TUPAC16,4806,Atypical,TUPAC16_4806.png,1824,3037,AMF other,NMF metaphase,True,False,True,True
3351,52.tif,TUPAC16,4809,Normal,TUPAC16_4809.png,3696,3018,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3352,52.tif,TUPAC16,4815,Normal,TUPAC16_4815.png,2840,3901,NMF prometaphase,NMF prometaphase,False,False,False,False
3353,52.tif,TUPAC16,4817,Normal,TUPAC16_4817.png,3202,3685,NMF prometaphase,NMF metaphase,False,False,False,False
3354,52.tif,TUPAC16,4819,Normal,TUPAC16_4819.png,5273,3685,NMF prometaphase,NMF prometaphase,False,False,False,False
3355,52.tif,TUPAC16,4820,Normal,TUPAC16_4820.png,5286,3550,NMF prometaphase,AMF segregation,False,True,False,False
3356,52.tif,TUPAC16,4821,Normal,TUPAC16_4821.png,5417,3357,NMF metaphase,NMF metaphase,False,False,False,False
3357,52.tif,TUPAC16,4822,Normal,TUPAC16_4822.png,5330,3187,NMF prometaphase,NMF prometaphase,False,False,False,False
3358,52.tif,TUPAC16,4824,Normal,TUPAC16_4824.png,1586,4509,NMF prometaphase,NMF metaphase,False,False,False,False
3359,52.tif,TUPAC16,4826,Normal,TUPAC16_4826.png,3671,3980,NMF prometaphase,NMF metaphase,False,False,False,False
3360,52.tif,TUPAC16,4827,Normal,TUPAC16_4827.png,4000,4161,NMF prometaphase,NMF prometaphase,False,False,False,False
3361,52.tif,TUPAC16,4832,Normal,TUPAC16_4832.png,4750,4360,NMF prometaphase,NMF prometaphase,False,False,False,False
3362,52.tif,TUPAC16,4833,Normal,TUPAC16_4833.png,4701,4176,NMF prometaphase,NMF prometaphase,False,False,False,False
3363,52.tif,TUPAC16,4834,Normal,TUPAC16_4834.png,4824,4056,NMF metaphase,NMF metaphase,False,False,False,False
3364,52.tif,TUPAC16,4835,Normal,TUPAC16_4835.png,5408,4309,NMF prometaphase,NMF prometaphase,False,False,False,False
3365,52.tif,TUPAC16,4843,Normal,TUPAC16_4843.png,2059,4881,NMF prometaphase,NMF prometaphase,False,False,False,False
3366,52.tif,TUPAC16,4844,Normal,TUPAC16_4844.png,2204,5212,NMF metaphase,NMF metaphase,False,False,False,False
3367,52.tif,TUPAC16,4849,Normal,TUPAC16_4849.png,3935,5370,NMF prometaphase,NMF prometaphase,False,False,True,False
3368,52.tif,TUPAC16,4850,Normal,TUPAC16_4850.png,3382,4700,NMF prometaphase,NMF prometaphase,False,False,False,False
3369,52.tif,TUPAC16,4857,Atypical,TUPAC16_4857.png,5336,4923,NMF metaphase,AMF segregation,False,True,True,True
3370,52.tif,TUPAC16,4858,Normal,TUPAC16_4858.png,5040,5154,NMF prometaphase,NMF metaphase,False,False,False,False
3371,52.tif,TUPAC16,4859,Normal,TUPAC16_4859.png,5001,5178,NMF metaphase,NMF metaphase,False,False,False,False
3372,52.tif,TUPAC16,4860,Normal,TUPAC16_4860.png,4975,5091,NMF metaphase,NMF metaphase,False,False,False,False
3373,52.tif,TUPAC16,4862,Normal,TUPAC16_4862.png,4699,5169,NMF metaphase,NMF metaphase,False,False,False,False
3374,52.tif,TUPAC16,4865,Normal,TUPAC16_4865.png,3262,5515,NMF prometaphase,NMF prometaphase,False,False,False,False
3375,52.tif,TUPAC16,7964,Atypical,TUPAC16_7964.png,4436,1162,NMF prometaphase,AMF segregation,False,True,True,True
3376,52.tif,TUPAC16,14241,Atypical,TUPAC16_14241.png,974,2069,NMF metaphase,AMF segregation,False,True,True,True
3377,54.tif,TUPAC16,4921,Normal,TUPAC16_4921.png,5609,1155,NMF prometaphase,NMF prometaphase,False,False,False,False
3378,54.tif,TUPAC16,4923,Normal,TUPAC16_4923.png,832,1641,NMF prometaphase,NMF prometaphase,False,False,False,False
3379,54.tif,TUPAC16,4929,Normal,TUPAC16_4929.png,4449,3797,NMF prometaphase,NMF ring shape,False,False,False,False
3380,54.tif,TUPAC16,4931,Normal,TUPAC16_4931.png,3964,4232,NMF prometaphase,NMF prometaphase,False,False,False,False
3384,56.tif,TUPAC16,4961,Normal,TUPAC16_4961.png,3544,94,NMF prometaphase,NMF prometaphase,False,False,False,False
3385,56.tif,TUPAC16,4966,Normal,TUPAC16_4966.png,2220,1945,NMF prometaphase,NMF prometaphase,False,False,False,False
3386,56.tif,TUPAC16,4971,Normal,TUPAC16_4971.png,2242,3466,NMF prometaphase,NMF prometaphase,False,False,False,False
3387,56.tif,TUPAC16,4975,Normal,TUPAC16_4975.png,94,4910,NMF prometaphase,NMF prometaphase,False,False,True,False
3388,56.tif,TUPAC16,7990,Normal,TUPAC16_7990.png,2808,1289,NMF prometaphase,NMF prometaphase,False,False,False,False
3390,58.tif,TUPAC16,4986,Normal,TUPAC16_4986.png,5591,4436,NMF metaphase,NMF metaphase,False,False,False,False
3391,58.tif,TUPAC16,4989,Normal,TUPAC16_4989.png,4700,5441,NMF prometaphase,NMF metaphase,False,False,False,False
3392,59.tif,TUPAC16,4992,Normal,TUPAC16_4992.png,2576,392,NMF prometaphase,AMF segregation,False,True,False,False
3393,59.tif,TUPAC16,4993,Normal,TUPAC16_4993.png,3728,325,NMF metaphase,NMF anaphase-telophase,False,False,False,False
3394,59.tif,TUPAC16,5002,Normal,TUPAC16_5002.png,4658,1466,NMF prometaphase,NMF prometaphase,False,False,False,False
3395,59.tif,TUPAC16,5008,Normal,TUPAC16_5008.png,3580,2516,NMF metaphase,NMF metaphase,False,False,False,False
3396,59.tif,TUPAC16,5011,Normal,TUPAC16_5011.png,751,3355,NMF prometaphase,NMF prometaphase,False,False,False,False
3397,59.tif,TUPAC16,5012,Normal,TUPAC16_5012.png,1466,3843,NMF prometaphase,NMF prometaphase,False,False,False,False
3398,59.tif,TUPAC16,5017,Normal,TUPAC16_5017.png,3847,3540,NMF prometaphase,NMF prometaphase,False,False,False,False
3399,59.tif,TUPAC16,5018,Atypical,TUPAC16_5018.png,2596,4445,AMF segregation,AMF segregation,True,True,True,True
3400,59.tif,TUPAC16,5019,Atypical,TUPAC16_5019.png,2814,4617,NMF prometaphase,AMF other,False,True,True,True
3401,59.tif,TUPAC16,5022,Normal,TUPAC16_5022.png,3440,3973,NMF metaphase,NMF metaphase,False,False,False,False
3402,59.tif,TUPAC16,5023,Atypical,TUPAC16_5023.png,4153,4019,NMF prometaphase,AMF segregation,False,True,True,True
3403,59.tif,TUPAC16,5024,Atypical,TUPAC16_5024.png,4208,4679,AMF other,NMF metaphase,True,False,True,True
3404,59.tif,TUPAC16,5034,Normal,TUPAC16_5034.png,4493,5058,NMF metaphase,NMF metaphase,False,False,False,False
3405,59.tif,TUPAC16,5038,Atypical,TUPAC16_5038.png,3345,5497,NMF prometaphase,AMF segregation,False,True,True,True
3406,59.tif,TUPAC16,5039,Normal,TUPAC16_5039.png,3465,5496,NMF prometaphase,NMF prometaphase,False,False,False,False
3407,59.tif,TUPAC16,8007,Normal,TUPAC16_8007.png,2572,5169,NMF metaphase,NMF metaphase,False,False,False,False
3408,59.tif,TUPAC16,8652,Normal,TUPAC16_8652.png,2648,5237,NMF metaphase,NMF metaphase,False,False,False,False
3409,60.tif,TUPAC16,5045,Normal,TUPAC16_5045.png,1821,1511,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3410,60.tif,TUPAC16,5047,Normal,TUPAC16_5047.png,2428,2070,NMF prometaphase,NMF ring shape,False,False,False,False
3411,60.tif,TUPAC16,5048,Normal,TUPAC16_5048.png,3486,2016,NMF prometaphase,NMF prometaphase,False,False,False,False
3412,60.tif,TUPAC16,5049,Normal,TUPAC16_5049.png,3871,1612,NMF prometaphase,NMF prometaphase,False,False,False,False
3413,60.tif,TUPAC16,5054,Normal,TUPAC16_5054.png,4473,2365,NMF metaphase,NMF metaphase,False,False,True,False
3414,60.tif,TUPAC16,5055,Normal,TUPAC16_5055.png,943,3571,NMF prometaphase,NMF ring shape,False,False,False,False
3415,60.tif,TUPAC16,5060,Normal,TUPAC16_5060.png,229,4510,NMF ring shape,NMF ring shape,False,False,False,False
3416,61.tif,TUPAC16,5068,Atypical,TUPAC16_5068.png,3843,3165,NMF prometaphase,AMF segregation,False,True,True,True
3417,61.tif,TUPAC16,5069,Normal,TUPAC16_5069.png,2351,4545,NMF prometaphase,NMF metaphase,False,False,False,False
3418,61.tif,TUPAC16,5070,Normal,TUPAC16_5070.png,2389,4348,NMF metaphase,AMF segregation,False,True,False,False
3419,62.tif,TUPAC16,5075,Normal,TUPAC16_5075.png,1798,387,NMF prometaphase,NMF prometaphase,False,False,False,False
3420,62.tif,TUPAC16,5078,Atypical,TUPAC16_5078.png,2105,1349,NMF metaphase,AMF segregation,False,True,True,True
3421,62.tif,TUPAC16,5083,Normal,TUPAC16_5083.png,2643,2194,NMF prometaphase,NMF prometaphase,False,False,False,False
3422,62.tif,TUPAC16,5089,Normal,TUPAC16_5089.png,843,3231,NMF prometaphase,NMF prometaphase,False,False,False,False
3423,62.tif,TUPAC16,5090,Normal,TUPAC16_5090.png,1181,3491,NMF metaphase,NMF metaphase,False,False,False,False
3424,62.tif,TUPAC16,5091,Normal,TUPAC16_5091.png,2125,3889,NMF metaphase,NMF metaphase,False,False,False,False
3425,62.tif,TUPAC16,5093,Normal,TUPAC16_5093.png,2145,3187,NMF prometaphase,NMF prometaphase,False,False,False,False
3426,62.tif,TUPAC16,5097,Normal,TUPAC16_5097.png,4068,4604,NMF prometaphase,NMF prometaphase,False,False,False,False
3427,62.tif,TUPAC16,5100,Normal,TUPAC16_5100.png,4841,4953,NMF prometaphase,NMF prometaphase,False,False,False,False
3428,62.tif,TUPAC16,5102,Normal,TUPAC16_5102.png,4456,5303,NMF prometaphase,NMF prometaphase,False,False,False,False
3429,62.tif,TUPAC16,8018,Normal,TUPAC16_8018.png,510,4428,NMF metaphase,NMF metaphase,False,False,False,False
3430,62.tif,TUPAC16,8019,Normal,TUPAC16_8019.png,2249,4235,NMF prometaphase,NMF prometaphase,False,False,False,False
3431,62.tif,TUPAC16,14264,Normal,TUPAC16_14264.png,1294,841,NMF prometaphase,AMF segregation,False,True,False,False
3432,63.tif,TUPAC16,5113,Normal,TUPAC16_5113.png,429,1459,NMF prometaphase,NMF metaphase,False,False,True,False
3433,63.tif,TUPAC16,5114,Normal,TUPAC16_5114.png,148,1552,NMF prometaphase,NMF prometaphase,False,False,False,False
3434,63.tif,TUPAC16,5126,Normal,TUPAC16_5126.png,1220,1785,NMF prometaphase,NMF prometaphase,False,False,False,False
3435,63.tif,TUPAC16,5130,Normal,TUPAC16_5130.png,4158,2008,NMF anaphase-telophase,NMF anaphase-telophase,False,False,True,False
3436,63.tif,TUPAC16,5135,Normal,TUPAC16_5135.png,5502,1759,NMF metaphase,NMF metaphase,False,False,False,False
3437,63.tif,TUPAC16,5137,Normal,TUPAC16_5137.png,2259,2439,NMF metaphase,NMF metaphase,False,False,False,False
3438,63.tif,TUPAC16,5139,Normal,TUPAC16_5139.png,3647,3710,NMF metaphase,NMF metaphase,False,False,True,False
3439,63.tif,TUPAC16,5147,Normal,TUPAC16_5147.png,2981,4148,NMF prometaphase,NMF prometaphase,False,False,False,False
3440,63.tif,TUPAC16,5148,Normal,TUPAC16_5148.png,4981,4139,NMF prometaphase,NMF prometaphase,False,False,False,False
3441,63.tif,TUPAC16,5150,Normal,TUPAC16_5150.png,5625,4477,NMF metaphase,NMF metaphase,False,False,False,False
3442,63.tif,TUPAC16,5157,Normal,TUPAC16_5157.png,1444,4891,NMF prometaphase,NMF prometaphase,False,False,False,False
3443,63.tif,TUPAC16,5159,Normal,TUPAC16_5159.png,5169,4869,NMF prometaphase,NMF prometaphase,False,False,True,False
3444,63.tif,TUPAC16,8036,Normal,TUPAC16_8036.png,4207,3218,NMF metaphase,NMF metaphase,False,False,False,False
3445,63.tif,TUPAC16,13285,Normal,TUPAC16_13285.png,953,3062,NMF prometaphase,NMF prometaphase,False,False,False,False
3446,63.tif,TUPAC16,13296,Normal,TUPAC16_13296.png,3780,5515,NMF metaphase,NMF metaphase,False,False,False,False
3447,64.tif,TUPAC16,5161,Normal,TUPAC16_5161.png,949,690,NMF metaphase,NMF metaphase,False,False,True,False
3448,64.tif,TUPAC16,5171,Normal,TUPAC16_5171.png,499,464,NMF prometaphase,NMF prometaphase,False,False,False,False
3449,64.tif,TUPAC16,5181,Normal,TUPAC16_5181.png,3865,304,NMF prometaphase,NMF prometaphase,False,False,False,False
3450,64.tif,TUPAC16,5187,Normal,TUPAC16_5187.png,4725,331,NMF metaphase,NMF metaphase,False,False,False,False
3451,64.tif,TUPAC16,5197,Normal,TUPAC16_5197.png,2686,1401,NMF metaphase,NMF metaphase,False,False,False,False
3452,64.tif,TUPAC16,5198,Normal,TUPAC16_5198.png,1846,1197,NMF metaphase,NMF metaphase,False,False,False,False
3453,64.tif,TUPAC16,5201,Normal,TUPAC16_5201.png,2573,888,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3454,64.tif,TUPAC16,5207,Normal,TUPAC16_5207.png,4523,1264,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3455,64.tif,TUPAC16,5211,Normal,TUPAC16_5211.png,5616,920,NMF metaphase,NMF metaphase,False,False,False,False
3456,64.tif,TUPAC16,5217,Normal,TUPAC16_5217.png,1142,2242,NMF prometaphase,NMF prometaphase,False,False,False,False
3457,64.tif,TUPAC16,5223,Normal,TUPAC16_5223.png,2204,1786,NMF metaphase,NMF metaphase,False,False,False,False
3458,64.tif,TUPAC16,5224,Normal,TUPAC16_5224.png,2028,2082,NMF metaphase,NMF metaphase,False,False,True,False
3459,64.tif,TUPAC16,5230,Normal,TUPAC16_5230.png,2519,1802,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3460,64.tif,TUPAC16,5233,Normal,TUPAC16_5233.png,3231,1919,NMF prometaphase,NMF prometaphase,False,False,False,False
3461,64.tif,TUPAC16,5237,Normal,TUPAC16_5237.png,4220,1972,NMF prometaphase,NMF prometaphase,False,False,False,False
3462,64.tif,TUPAC16,5241,Normal,TUPAC16_5241.png,3804,2247,NMF metaphase,NMF metaphase,False,False,False,False
3463,64.tif,TUPAC16,5245,Normal,TUPAC16_5245.png,4724,1804,NMF prometaphase,NMF ring shape,False,False,False,False
3464,64.tif,TUPAC16,5246,Normal,TUPAC16_5246.png,5189,1727,NMF metaphase,NMF metaphase,False,False,False,False
3465,64.tif,TUPAC16,5258,Normal,TUPAC16_5258.png,2172,2749,NMF prometaphase,NMF prometaphase,False,False,False,False
3466,64.tif,TUPAC16,5259,Normal,TUPAC16_5259.png,2334,2791,NMF metaphase,NMF metaphase,False,False,False,False
3467,64.tif,TUPAC16,5270,Normal,TUPAC16_5270.png,299,3750,NMF metaphase,NMF metaphase,False,False,False,False
3468,64.tif,TUPAC16,5283,Normal,TUPAC16_5283.png,2603,3214,NMF prometaphase,NMF ring shape,False,False,False,False
3469,64.tif,TUPAC16,5284,Normal,TUPAC16_5284.png,2678,3149,NMF metaphase,NMF metaphase,False,False,False,False
3470,64.tif,TUPAC16,5288,Normal,TUPAC16_5288.png,3365,3474,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3471,64.tif,TUPAC16,5289,Normal,TUPAC16_5289.png,3716,3712,NMF metaphase,NMF metaphase,False,False,False,False
3472,64.tif,TUPAC16,5291,Normal,TUPAC16_5291.png,4029,3433,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3473,64.tif,TUPAC16,5292,Normal,TUPAC16_5292.png,3364,3819,NMF metaphase,NMF metaphase,False,False,False,False
3474,64.tif,TUPAC16,5297,Normal,TUPAC16_5297.png,990,4040,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3475,64.tif,TUPAC16,5304,Normal,TUPAC16_5304.png,2628,4478,NMF metaphase,NMF metaphase,False,False,False,False
3476,64.tif,TUPAC16,5307,Normal,TUPAC16_5307.png,2731,4641,NMF prometaphase,NMF ring shape,False,False,True,False
3477,64.tif,TUPAC16,5309,Normal,TUPAC16_5309.png,3322,4426,NMF metaphase,NMF metaphase,False,False,False,False
3478,64.tif,TUPAC16,5312,Normal,TUPAC16_5312.png,755,4928,NMF metaphase,NMF metaphase,False,False,False,False
3479,64.tif,TUPAC16,5315,Normal,TUPAC16_5315.png,392,5356,AMF multipolar,NMF anaphase-telophase,True,False,False,False
3480,64.tif,TUPAC16,5334,Normal,TUPAC16_5334.png,4138,5482,NMF anaphase-telophase,NMF anaphase-telophase,False,False,False,False
3481,64.tif,TUPAC16,8046,Normal,TUPAC16_8046.png,3296,20,NMF metaphase,NMF metaphase,False,False,False,False
3482,64.tif,TUPAC16,8063,Normal,TUPAC16_8063.png,2416,5069,NMF metaphase,NMF metaphase,False,False,False,False
3483,64.tif,TUPAC16,13333,Normal,TUPAC16_13333.png,3687,90,NMF metaphase,NMF metaphase,False,False,False,False
3484,64.tif,TUPAC16,13336,Normal,TUPAC16_13336.png,2916,4331,NMF prometaphase,NMF prometaphase,False,False,False,False
3485,64.tif,TUPAC16,13341,Normal,TUPAC16_13341.png,2259,1447,NMF metaphase,AMF bipolar assymetric,False,True,False,False
3486,64.tif,TUPAC16,13343,Atypical,TUPAC16_13343.png,1894,1189,NMF anaphase-telophase,AMF other,False,True,True,True
3487,64.tif,TUPAC16,13350,Atypical,TUPAC16_13350.png,766,2328,NMF metaphase,AMF segregation,False,True,True,True
3488,65.tif,TUPAC16,5348,Normal,TUPAC16_5348.png,4462,2488,NMF metaphase,NMF metaphase,False,False,False,False
